time_idx,body_idx,t,x,y,vx,vy,m
46,5,230,-1.4287,2.06681,-0.00558178,-0.000842725,1000.33
46,6,230,-2.06681,-1.4287,0.000842725,-0.00558178,1000.33
46,7,230,1.4287,-2.06681,0.00558178,0.000842725,1000.33
46,8,230,2.06681,1.4287,-0.000842724,0.00558178,1000.33
46,9,230,1.42567,0.861241,0.00212678,0.00625456,0.107485
46,10,230,-0.873757,1.42749,-0.00613643,0.00207718,0.107485
46,11,230,-1.42749,-0.873757,-0.00207708,-0.0061364,0.107485
46,12,230,0.873757,-1.42751,0.00613648,-0.00207735,0.107485
46,13,230,-0.47197,1.62836,0.00394394,0.00415875,0.100033
46,14,230,-1.62836,-0.47197,-0.00415875,0.00394394,0.100033
46,15,230,0.47197,-1.62836,-0.00394394,-0.00415875,0.100033
46,16,230,1.62836,0.47197,0.00415876,-0.00394394,0.100033
47,0,235,4.4832e-10,1.26008e-08,-1.50907e-11,-9.28697e-13,333054
47,1,235,-1.32098,1.15457,0.00399164,0.00612446,1.00033
47,2,235,-1.15457,-1.32098,-0.00612446,0.00399164,1.00033
47,3,235,1.32098,-1.15457,-0.00399164,-0.00612446,1.00033
47,4,235,1.15457,1.32098,0.00612446,-0.00399164,1.00033
47,5,235,-1.45627,2.06212,-0.0054478,-0.00103449,1000.33
47,6,235,-2.06212,-1.45627,0.00103449,-0.0054478,1000.33
47,7,235,1.45627,-2.06212,0.0054478,0.00103449,1000.33
47,8,235,2.06212,1.45627,-0.00103449,0.0054478,1000.33
47,9,235,1.43519,0.891834,0.00168254,0.0059836,0.107485
47,10,235,-0.90376,1.43678,-0.00586556,0.00163881,0.107485
47,11,235,-1.43677,-0.903759,-0.00163871,-0.00586552,0.107485
47,12,235,0.90376,-1.43679,0.00586562,-0.00163898,0.107485
47,13,235,-0.451906,1.64792,0.00407962,0.00366823,0.100033
47,14,235,-1.64792,-0.451906,-0.00366823,0.00407962,0.100033
47,15,235,0.451906,-1.64792,-0.00407962,-0.00366823,0.100033
47,16,235,1.64792,0.451906,0.00366824,-0.00407962,0.100033
48,0,240,3.77131e-10,1.25962e-08,-1.34135e-11,-8.85149e-13,333054
48,1,240,-1.30012,1.18441,0.0043488,0.00580989,1.00033
48,2,240,-1.18441,-1.30012,-0.00580989,0.0043488,1.00033
48,3,240,1.30012,-1.18441,-0.0043488,-0.00580989,1.00033
48,4,240,1.18441,1.30012,0.00580989,-0.0043488,1.00033
48,5,240,-1.48317,2.05647,-0.00531314,-0.00122318,1000.33
48,6,240,-2.05647,-1.48317,0.00122318,-0.00531314,1000.33
48,7,240,1.48317,-2.05647,0.00531314,0.00122318,1000.33
48,8,240,2.05647,1.48317,-0.00122318,0.00531314,1000.33
48,9,240,1.44252,0.921078,0.00125378,0.00571475,0.107485
48,10,240,-0.932414,1.4439,-0.00559688,0.00121541,0.107485
48,11,240,-1.4439,-0.932413,-0.00121531,-0.00559684,0.107485
48,12,240,0.932414,-1.44392,0.00559694,-0.00121559,0.107485
48,13,240,-0.431187,1.66504,0.00420654,0.00318261,0.100033
48,14,240,-1.66504,-0.431187,-0.00318261,0.00420654,0.100033
48,15,240,0.431187,-1.66504,-0.00420654,-0.00318261,0.100033
48,16,240,1.66504,0.431187,0.00318262,-0.00420653,0.100033
49,0,245,3.13962e-10,1.25919e-08,-1.18797e-11,-8.24421e-13,333054
49,1,245,-1.2775,1.21266,0.00469756,0.00548958,1.00033
49,2,245,-1.21266,-1.2775,-0.00548958,0.00469756,1.00033
49,3,245,1.2775,-1.21266,-0.00469756,-0.00548958,1.00033
49,4,245,1.21266,1.2775,0.00548958,-0.00469756,1.00033
49,5,245,-1.5094,2.04989,-0.00517775,-0.00140897,1000.33
49,6,245,-2.04989,-1.5094,0.00140897,-0.00517775,1000.33
49,7,245,1.5094,-2.04989,0.00517775,0.00140897,1000.33
49,8,245,2.04989,1.5094,-0.00140897,0.00517775,1000.33
49,9,245,1.44774,0.948982,0.0008387,0.00544747,0.107485
49,10,245,-0.959729,1.44895,-0.00532982,0.000805238,0.107485
49,11,245,-1.44894,-0.959728,-0.000805132,-0.00532977,0.107485
49,12,245,0.959729,-1.44896,0.00532989,-0.000805423,0.107485
49,13,245,-0.409853,1.67975,0.00432531,0.00270075,0.100033
49,14,245,-1.67975,-0.409853,-0.00270075,0.00432531,0.100033
49,15,245,0.409853,-1.67975,-0.00432531,-0.00270075,0.100033
49,16,245,1.67975,0.409853,0.00270076,-0.00432531,0.100033
50,0,250,2.58135e-10,1.2588e-08,-1.04743e-11,-7.48887e-13,333054
50,1,250,-1.25316,1.23929,0.00503842,0.00516306,1.00033
50,2,250,-1.23929,-1.25316,-0.00516306,0.00503842,1.00033
50,3,250,1.25316,-1.23929,-0.00503842,-0.00516306,1.00033
50,4,250,1.23929,1.25316,0.00516306,-0.00503842,1.00033
50,5,250,-1.53495,2.04239,-0.00504158,-0.00159203,1000.33
50,6,250,-2.04239,-1.53495,0.00159203,-0.00504158,1000.33
50,7,250,1.53495,-2.04239,0.00504158,0.00159203,1000.33
50,8,250,2.04239,1.53495,-0.00159203,0.00504158,1000.33
50,9,250,1.45092,0.975552,0.000435706,0.00518122,0.107485
50,10,250,-0.985711,1.45197,-0.00506383,0.000406758,0.107485
50,11,250,-1.45196,-0.98571,-0.00040665,-0.00506378,0.107485
50,12,250,0.985712,-1.45199,0.0050639,-0.000406948,0.107485
50,13,250,-0.387945,1.69205,0.00443646,0.00222153,0.100033
50,14,250,-1.69205,-0.387945,-0.00222153,0.00443645,0.100033
50,15,250,0.387945,-1.69205,-0.00443645,-0.00222153,0.100033
50,16,250,1.69205,0.387945,0.00222155,-0.00443645,0.100033
51,0,255,2.09039e-10,1.25845e-08,-9.18474e-12,-6.60536e-13,333054
51,1,255,-1.22713,1.26427,0.00537187,0.00482978,1.00033
51,2,255,-1.26427,-1.22713,-0.00482978,0.00537187,1.00033
51,3,255,1.22713,-1.26427,-0.00537187,-0.00482978,1.00033
51,4,255,1.26427,1.22713,0.00482978,-0.00537187,1.00033
51,5,255,-1.55981,2.03397,-0.00490457,-0.0017725,1000.33
51,6,255,-2.03397,-1.55981,0.0017725,-0.00490457,1000.33
51,7,255,1.55981,-2.03397,0.00490457,0.0017725,1000.33
51,8,255,2.03397,1.55981,-0.0017725,0.00490457,1000.33
51,9,255,1.45211,1.00079,4.33872e-05,0.00491547,0.107485
51,10,255,-1.01037,1.45303,-0.00479838,1.85931e-05,0.107485
51,11,255,-1.45302,-1.01036,-1.84811e-05,-0.00479833,0.107485
51,12,255,1.01037,-1.45305,0.00479846,-1.87884e-05,0.107485
51,13,255,-0.3655,1.70196,0.0045404,0.0017439,0.100033
51,14,255,-1.70196,-0.3655,-0.0017439,0.0045404,0.100033
51,15,255,0.3655,-1.70196,-0.0045404,-0.0017439,0.100033
51,16,255,1.70196,0.3655,0.00174392,-0.0045404,0.100033
52,0,260,1.66124e-10,1.25814e-08,-8.00045e-12,-5.61069e-13,333054
52,1,260,-1.19945,1.28757,0.00569838,0.00448914,1.00033
52,2,260,-1.28757,-1.19945,-0.00448915,0.00569838,1.00033
52,3,260,1.19945,-1.28757,-0.00569838,-0.00448914,1.00033
52,4,260,1.28757,1.19945,0.00448914,-0.00569838,1.00033
52,5,260,-1.58399,2.02466,-0.00476667,-0.00195053,1000.33
52,6,260,-2.02466,-1.58399,0.00195053,-0.00476667,1000.33
52,7,260,1.58399,-2.02466,0.00476667,0.00195053,1000.33
52,8,260,2.02466,1.58399,-0.00195053,0.00476667,1000.33
52,9,260,1.45137,1.0247,-0.00033953,0.0046497,0.107485
52,10,260,-1.03369,1.45217,-0.00453295,-0.000360501,0.107485
52,11,260,-1.45216,-1.03369,0.000360617,-0.00453289,0.107485
52,12,260,1.03369,-1.45219,0.00453304,0.000360301,0.107485
52,13,260,-0.342552,1.70949,0.0046375,0.00126681,0.100033
52,14,260,-1.70949,-0.342552,-0.00126681,0.0046375,0.100033
52,15,260,0.342552,-1.70949,-0.0046375,-0.00126681,0.100033
52,16,260,1.70949,0.342552,0.00126683,-0.0046375,0.100033
53,0,265,1.28886e-10,1.25789e-08,-6.91256e-12,-4.51962e-13,333054
53,1,265,-1.17015,1.30915,0.00601837,0.00414048,1.00033
53,2,265,-1.30915,-1.17015,-0.00414048,0.00601837,1.00033
53,3,265,1.17015,-1.30915,-0.00601837,-0.00414048,1.00033
53,4,265,1.30915,1.17015,0.00414048,-0.00601837,1.00033
53,5,265,-1.60748,2.01447,-0.00462782,-0.00212627,1000.33
53,6,265,-2.01447,-1.60748,0.00212627,-0.00462782,1000.33
53,7,265,1.60748,-2.01447,0.00462782,0.00212627,1000.33
53,8,265,2.01447,1.60748,-0.00212627,0.00462782,1000.33
53,9,265,1.44873,1.04729,-0.00071421,0.00438341,0.107485
53,10,265,-1.05569,1.44943,-0.00426702,-0.000731663,0.107485
53,11,265,-1.44942,-1.05569,0.000731782,-0.00426697,0.107485
53,12,265,1.05569,-1.44945,0.00426712,0.000731457,0.107485
53,13,265,-0.319135,1.71462,0.00472803,0.000789222,0.100033
53,14,265,-1.71462,-0.319135,-0.000789223,0.00472803,0.100033
53,15,265,0.319135,-1.71462,-0.00472803,-0.000789222,0.100033
53,16,265,1.71462,0.319135,0.000789237,-0.00472803,0.100033
54,0,270,9.6861e-11,1.25769e-08,-5.91361e-12,-3.34522e-13,333054
54,1,270,-1.13927,1.32896,0.00633229,0.00378309,1.00033
54,2,270,-1.32896,-1.13927,-0.00378309,0.00633229,1.00033
54,3,270,1.13927,-1.32896,-0.00633229,-0.00378309,1.00033
54,4,270,1.32896,1.13927,0.00378308,-0.00633229,1.00033
54,5,270,-1.63026,2.0034,-0.00448796,-0.00229984,1000.33
54,6,270,-2.0034,-1.63026,0.00229984,-0.00448796,1000.33
54,7,270,1.63026,-2.0034,0.00448796,0.00229984,1000.33
54,8,270,2.0034,1.63026,-0.00229984,0.00448796,1000.33
54,9,270,1.44423,1.06853,-0.00108174,0.00411609,0.107485
54,10,270,-1.07636,1.44486,-0.0040001,-0.00109596,0.107485
54,11,270,-1.44485,-1.07636,0.00109609,-0.00400003,0.107485
54,12,270,1.07636,-1.44488,0.0040002,0.00109575,0.107485
54,13,270,-0.295281,1.71737,0.0048122,0.000310088,0.100033
54,14,270,-1.71737,-0.295281,-0.000310088,0.0048122,0.100033
54,15,270,0.295281,-1.71737,-0.0048122,-0.000310088,0.100033
54,16,270,1.71737,0.295281,0.000310103,-0.0048122,0.100033
55,0,275,6.96215e-11,1.25756e-08,-4.99736e-12,-2.09935e-13,333054
55,1,275,-1.10683,1.34696,0.00664053,0.00341621,1.00033
55,2,275,-1.34696,-1.10683,-0.00341621,0.00664053,1.00033
55,3,275,1.10683,-1.34696,-0.00664053,-0.00341621,1.00033
55,4,275,1.34696,1.10683,0.00341621,-0.00664053,1.00033
55,5,275,-1.65235,1.99147,-0.00434702,-0.00247136,1000.33
55,6,275,-1.99147,-1.65235,0.00247136,-0.00434702,1000.33
55,7,275,1.65235,-1.99147,0.00434702,0.00247136,1000.33
55,8,275,1.99147,1.65235,-0.00247136,0.00434702,1000.33
55,9,275,1.43792,1.08844,-0.00144322,0.0038472,0.107485
55,10,275,-1.09569,1.43848,-0.00373161,-0.00145447,0.107485
55,11,275,-1.43847,-1.09568,0.0014546,-0.00373154,0.107485
55,12,275,1.09569,-1.4385,0.00373172,0.00145425,0.107485
55,13,275,-0.271022,1.71772,0.00489017,-0.000171651,0.100033
55,14,275,-1.71772,-0.271022,0.00017165,0.00489017,0.100033
55,15,275,0.271022,-1.71772,-0.00489017,0.000171651,0.100033
55,16,275,1.71772,0.271022,-0.000171635,-0.00489017,0.100033
56,0,280,4.6767e-11,1.25748e-08,-4.15863e-12,-7.93052e-14,333054
56,1,280,-1.07287,1.3631,0.00694346,0.00303907,1.00033
56,2,280,-1.3631,-1.07287,-0.00303907,0.00694346,1.00033
56,3,280,1.07287,-1.3631,-0.00694346,-0.00303907,1.00033
56,4,280,1.3631,1.07287,0.00303907,-0.00694346,1.00033
56,5,280,-1.67373,1.97869,-0.00420493,-0.00264097,1000.33
56,6,280,-1.97869,-1.67373,0.00264097,-0.00420493,1000.33
56,7,280,1.67373,-1.97869,0.00420493,0.00264097,1000.33
56,8,280,1.97869,1.67373,-0.00264097,0.00420493,1000.33
56,9,280,1.42981,1.107,-0.00179967,0.00357597,0.107485
56,10,280,-1.11367,1.43032,-0.00346077,-0.00180815,0.107485
56,11,280,-1.43031,-1.11366,0.00180828,-0.0034607,0.107485
56,12,280,1.11367,-1.43034,0.00346089,0.00180793,0.107485
56,13,280,-0.246389,1.71564,0.00496203,-0.000657085,0.100033
56,14,280,-1.71564,-0.246389,0.000657084,0.00496203,0.100033
56,15,280,0.246389,-1.71564,-0.00496203,0.000657085,0.100033
56,16,280,1.71564,0.246389,-0.000657068,-0.00496203,0.100033
57,0,285,2.79211e-11,1.25748e-08,-3.39315e-12,5.63026e-14,333054
57,1,285,-1.03741,1.37733,0.00724142,0.00265076,1.00033
57,2,285,-1.37733,-1.03741,-0.00265076,0.00724142,1.00033
57,3,285,1.03741,-1.37733,-0.00724142,-0.00265076,1.00033
57,4,285,1.37733,1.03741,0.00265076,-0.00724143,1.00033
57,5,285,-1.6944,1.96506,-0.00406163,-0.00280876,1000.33
57,6,285,-1.96506,-1.6944,0.00280876,-0.00406163,1000.33
57,7,285,1.6944,-1.96506,0.00406163,0.00280876,1000.33
57,8,285,1.96506,1.6944,-0.00280876,0.00406163,1000.33
57,9,285,1.41993,1.12419,-0.0021514,0.0033017,0.107485
57,10,285,-1.13029,1.4204,-0.00318697,-0.00215731,0.107485
57,11,285,-1.42039,-1.13028,0.00215744,-0.00318689,0.107485
57,12,285,1.13029,-1.42043,0.0031871,0.00215708,0.107485
57,13,285,-0.221411,1.71113,0.00502781,-0.00114735,0.100033
57,14,285,-1.71113,-0.221411,0.00114735,0.00502781,0.100033
57,15,285,0.221411,-1.71113,-0.00502781,0.00114735,0.100033
57,16,285,1.71113,0.221412,-0.00114733,-0.0050278,0.100033
58,0,290,1.27265e-11,1.25754e-08,-2.69751e-12,1.9583e-13,333054
58,1,290,-1.00046,1.38958,0.00753478,0.00225036,1.00033
58,2,290,-1.38958,-1.00046,-0.00225036,0.00753478,1.00033
58,3,290,1.00046,-1.38958,-0.00753478,-0.00225036,1.00033
58,4,290,1.38958,1.00046,0.00225037,-0.00753478,1.00033
58,5,290,-1.71434,1.9506,-0.00391704,-0.00297486,1000.33
58,6,290,-1.9506,-1.71434,0.00297486,-0.00391704,1000.33
58,7,290,1.71434,-1.9506,0.00391704,0.00297486,1000.33
58,8,290,1.9506,1.71434,-0.00297486,0.00391704,1000.33
58,9,290,1.4083,1.14001,-0.00249906,0.00302431,0.107485
58,10,290,-1.14553,1.40875,-0.00291007,-0.00250267,0.107485
58,11,290,-1.40873,-1.14553,0.00250281,-0.00290999,0.107485
58,12,290,1.14553,-1.40877,0.00291021,0.00250243,0.107485
58,13,290,-0.19612,1.70415,0.00508747,-0.00164364,0.100033
58,14,290,-1.70415,-0.19612,0.00164364,0.00508747,0.100033
58,15,290,0.19612,-1.70415,-0.00508747,0.00164364,0.100033
58,16,290,1.70416,0.196121,-0.00164362,-0.00508747,0.100033
59,0,295,8.40762e-13,1.25767e-08,-2.06905e-12,3.38204e-13,333054
59,1,295,-0.962062,1.39981,0.00782378,0.00183693,1.00033
59,2,295,-1.39981,-0.962062,-0.00183693,0.00782378,1.00033
59,3,295,0.962062,-1.39981,-0.00782378,-0.00183693,1.00033
59,4,295,1.39981,0.962062,0.00183693,-0.00782378,1.00033
59,5,295,-1.73356,1.93532,-0.00377108,-0.00313936,1000.33
59,6,295,-1.93532,-1.73356,0.00313936,-0.00377108,1000.33
59,7,295,1.73356,-1.93532,0.00377108,0.00313936,1000.33
59,8,295,1.93532,1.73356,-0.00313936,0.00377108,1000.33
59,9,295,1.39494,1.15443,-0.00284369,0.00274323,0.107485
59,10,295,-1.15938,1.39538,-0.00262946,-0.00284522,0.107485
59,11,295,-1.39536,-1.15937,0.00284537,-0.00262937,0.107485
59,12,295,1.15938,-1.3954,0.00262961,0.00284498,0.107485
59,13,295,-0.170547,1.69468,0.00514093,-0.00214722,0.100033
59,14,295,-1.69468,-0.170547,0.00214722,0.00514093,0.100033
59,15,295,0.170547,-1.69468,-0.00514093,0.00214722,0.100033
59,16,295,1.69468,0.170547,-0.0021472,-0.00514093,0.100033
60,0,300,-8.06681e-12,1.25788e-08,-1.50585e-12,4.82299e-13,333054
60,1,300,-0.922228,1.40793,0.00810861,0.00140939,1.00033
60,2,300,-1.40793,-0.922228,-0.00140939,0.00810861,1.00033
60,3,300,0.922228,-1.40793,-0.00810861,-0.00140939,1.00033
60,4,300,1.40793,0.922228,0.0014094,-0.00810861,1.00033
60,5,300,-1.75205,1.91921,-0.00362368,-0.00330236,1000.33
60,6,300,-1.91921,-1.75205,0.00330236,-0.00362368,1000.33
60,7,300,1.75205,-1.91921,0.00362368,0.00330236,1000.33
60,8,300,1.91921,1.75205,-0.00330236,0.00362368,1000.33
60,9,300,1.37986,1.16743,-0.00318608,0.00245773,0.107485
60,10,300,-1.17181,1.3803,-0.00234443,-0.00318575,0.107485
60,11,300,-1.38028,-1.17181,0.0031859,-0.00234434,0.107485
60,12,300,1.17182,-1.38032,0.00234459,0.0031855,0.107485
60,13,300,-0.144721,1.68266,0.00518801,-0.00265946,0.100033
60,14,300,-1.68266,-0.144721,0.00265945,0.00518801,0.100033
60,15,300,0.144721,-1.68266,-0.00518801,0.00265946,0.100033
60,16,300,1.68266,0.144721,-0.00265944,-0.00518801,0.100033
61,0,305,-1.43191e-11,1.25816e-08,-1.00665e-12,6.26899e-13,333054
61,1,305,-0.88098,1.41387,0.00838938,0.000966561,1.00033
61,2,305,-1.41387,-0.88098,-0.000966561,0.00838938,1.00033
61,3,305,0.88098,-1.41387,-0.00838938,-0.000966561,1.00033
61,4,305,1.41387,0.88098,0.000966568,-0.00838938,1.00033
61,5,305,-1.7698,1.90229,-0.00347476,-0.00346396,1000.33
61,6,305,-1.90229,-1.7698,0.00346396,-0.00347476,1000.33
61,7,305,1.7698,-1.90229,0.00347476,0.00346396,1000.33
61,8,305,1.90229,1.7698,-0.00346396,0.00347476,1000.33
61,9,305,1.36308,1.17899,-0.00352698,0.0021671,0.107485
61,10,305,-1.18281,1.36352,-0.00205428,-0.00352499,0.107485
61,11,305,-1.3635,-1.18281,0.00352514,-0.00205418,0.107485
61,12,305,1.18282,-1.36355,0.00205445,0.00352473,0.107485
61,13,305,-0.118677,1.66806,0.00522847,-0.00318183,0.100033
61,14,305,-1.66806,-0.118677,0.00318183,0.00522847,0.100033
61,15,305,0.118677,-1.66806,-0.00522847,0.00318183,0.100033
61,16,305,1.66806,0.118677,-0.00318181,-0.00522846,0.100033
62,0,310,-1.82343e-11,1.25851e-08,-5.70864e-13,7.70659e-13,333054
62,1,310,-0.838338,1.41756,0.00866614,0.000507097,1.00033
62,2,310,-1.41756,-0.838338,-0.000507097,0.00866613,1.00033
62,3,310,0.838338,-1.41756,-0.00866613,-0.000507097,1.00033
62,4,310,1.41756,0.838338,0.000507103,-0.00866613,1.00033
62,5,310,-1.78679,1.88457,-0.00332421,-0.00362425,1000.33
62,6,310,-1.88457,-1.78679,0.00362425,-0.00332421,1000.33
62,7,310,1.78679,-1.88457,0.00332421,0.00362425,1000.33
62,8,310,1.88457,1.78679,-0.00362425,0.00332421,1000.33
62,9,310,1.34459,1.18909,-0.00386708,0.0018706,0.107485
62,10,310,-1.19234,1.34504,-0.00175824,-0.00386363,0.107485
62,11,310,-1.34503,-1.19234,0.00386379,-0.00175814,0.107485
62,12,310,1.19235,-1.34507,0.00175842,0.00386336,0.107485
62,13,310,-0.0924478,1.65082,0.00526197,-0.00371597,0.100033
62,14,310,-1.65082,-0.0924478,0.00371597,0.00526197,0.100033
62,15,310,0.0924478,-1.65082,-0.00526197,0.00371597,0.100033
62,16,310,1.65082,0.092448,-0.00371595,-0.00526196,0.100033
63,0,315,-2.01295e-11,1.25893e-08,-1.98573e-13,9.1205e-13,333054
63,1,315,-0.794322,1.41891,0.00893884,2.94871e-05,1.00033
63,2,315,-1.41891,-0.794322,-2.94875e-05,0.00893884,1.00033
63,3,315,0.794322,-1.41891,-0.00893884,-2.94873e-05,1.00033
63,4,315,1.41891,0.794322,2.94937e-05,-0.00893884,1.00033
63,5,315,-1.80303,1.86605,-0.00317196,-0.00378332,1000.33
63,6,315,-1.86605,-1.80303,0.00378332,-0.00317196,1000.33
63,7,315,1.80303,-1.86605,0.00317196,0.00378332,1000.33
63,8,315,1.86605,1.80303,-0.00378332,0.00317196,1000.33
63,9,315,1.3244,1.19768,-0.0042071,0.00156743,0.107485
63,10,315,-1.20038,1.32488,-0.00145553,-0.00420239,0.107485
63,11,315,-1.32486,-1.20037,0.00420255,-0.00145542,0.107485
63,12,315,1.20039,-1.32491,0.00145573,0.00420211,0.107485
63,13,315,-0.0660694,1.63087,0.00528806,-0.00426367,0.100033
63,14,315,-1.63087,-0.0660694,0.00426367,0.00528806,0.100033
63,15,315,0.0660694,-1.63087,-0.00528806,0.00426367,0.100033
63,16,315,1.63088,0.0660696,-0.00426364,-0.00528806,0.100033
64,0,320,-2.03237e-11,1.25942e-08,1.09437e-13,1.04931e-12,333054
64,1,320,-0.748954,1.41782,0.00920736,-0.000467986,1.00033
64,2,320,-1.41782,-0.748954,0.000467986,0.00920736,1.00033
64,3,320,0.748954,-1.41782,-0.00920736,0.000467986,1.00033
64,4,320,1.41782,0.748954,-0.00046798,-0.00920736,1.00033
64,5,320,-1.81851,1.84674,-0.0030179,-0.00394126,1000.33
64,6,320,-1.84674,-1.81851,0.00394126,-0.0030179,1000.33
64,7,320,1.81851,-1.84674,0.0030179,0.00394126,1000.33
64,8,320,1.84674,1.81851,-0.00394126,0.0030179,1000.33
64,9,320,1.30251,1.20475,-0.00454774,0.00125675,0.107485
64,10,320,-1.20688,1.30302,-0.00114529,-0.00454197,0.107485
64,11,320,-1.303,-1.20688,0.00454214,-0.00114517,0.107485
64,12,320,1.20689,-1.30305,0.0011455,0.00454168,0.107485
64,13,320,-0.0395802,1.60815,0.0053062,-0.00482694,0.100033
64,14,320,-1.60815,-0.0395802,0.00482694,0.0053062,0.100033
64,15,320,0.0395802,-1.60815,-0.0053062,0.00482694,0.100033
64,16,320,1.60815,0.0395805,-0.00482691,-0.00530619,0.100033
65,0,325,-1.9142e-11,1.25997e-08,3.51648e-13,1.18036e-12,333054
65,1,325,-0.702253,1.41419,0.00947147,-0.000987285,1.00033
65,2,325,-1.41419,-0.702253,0.000987284,0.00947147,1.00033
65,3,325,0.702253,-1.41419,-0.00947147,0.000987284,1.00033
65,4,325,1.41419,0.702253,-0.000987278,-0.00947146,1.00033
65,5,325,-1.83321,1.82664,-0.00286194,-0.00409815,1000.33
65,6,325,-1.82664,-1.83321,0.00409815,-0.00286194,1000.33
65,7,325,1.83321,-1.82664,0.00286194,0.00409815,1000.33
65,8,325,1.82664,1.83321,-0.00409815,0.00286194,1000.33
65,9,325,1.27892,1.21024,-0.00488971,0.000937593,0.107485
65,10,325,-1.21182,1.27945,-0.000826562,-0.0048831,0.107485
65,11,325,-1.27943,-1.21181,0.00488327,-0.000826432,0.107485
65,12,325,1.21183,-1.27949,0.000826787,0.0048828,0.107485
65,13,325,-0.0130217,1.58257,0.00531565,-0.00540805,0.100033
65,14,325,-1.58257,-0.0130217,0.00540805,0.00531565,0.100033
65,15,325,0.0130217,-1.58257,-0.00531565,0.00540805,0.100033
65,16,325,1.58257,0.013022,-0.00540803,-0.00531565,0.100033
66,0,330,-1.69187e-11,1.2606e-08,5.25733e-13,1.30272e-12,333054
66,1,330,-0.654244,1.4079,0.00973079,-0.00153066,1.00033
66,2,330,-1.4079,-0.654244,0.00153066,0.00973079,1.00033
66,3,330,0.654244,-1.4079,-0.00973079,0.00153066,1.00033
66,4,330,1.4079,0.654244,-0.00153065,-0.00973079,1.00033
66,5,330,-1.84712,1.80576,-0.00270396,-0.00425407,1000.33
66,6,330,-1.80576,-1.84712,0.00425407,-0.00270396,1000.33
66,7,330,1.84712,-1.80576,0.00270396,0.00425407,1000.33
66,8,330,1.80576,1.84712,-0.00425407,0.00270396,1000.33
66,9,330,1.25361,1.2141,-0.00523377,0.000608936,0.107485
66,10,330,-1.21513,1.25418,-0.0004983,-0.00522652,0.107485
66,11,330,-1.25416,-1.21512,0.0052267,-0.000498161,0.107485
66,12,330,1.21514,-1.25421,0.000498541,0.00522621,0.107485
66,13,330,0.0135605,1.55403,0.00531554,-0.0060096,0.100033
66,14,330,-1.55403,0.0135605,0.0060096,0.00531554,0.100033
66,15,330,-0.0135605,-1.55403,-0.00531554,0.0060096,0.100033
66,16,330,1.55403,-0.0135601,-0.00600958,-0.00531553,0.100033
67,0,335,-1.40021e-11,1.26128e-08,6.2847e-13,1.41343e-12,333054
67,1,335,-0.604952,1.39883,0.00998484,-0.00210069,1.00033
67,2,335,-1.39883,-0.604952,0.00210069,0.00998484,1.00033
67,3,335,0.604952,-1.39883,-0.00998484,0.00210069,1.00033
67,4,335,1.39883,0.604952,-0.00210069,-0.00998483,1.00033
67,5,335,-1.86024,1.7841,-0.00254386,-0.0044091,1000.33
67,6,335,-1.7841,-1.86024,0.0044091,-0.00254386,1000.33
67,7,335,1.86024,-1.7841,0.00254386,0.0044091,1000.33
67,8,335,1.7841,1.86024,-0.0044091,0.00254386,1000.33
67,9,335,1.22657,1.2163,-0.00558068,0.000269614,0.107485
67,10,335,-1.21678,1.22718,-0.000159336,-0.00557302,0.107485
67,11,335,-1.22716,-1.21677,0.0055732,-0.000159186,0.107485
67,12,335,1.21679,-1.22722,0.000159594,0.0055727,0.107485
67,13,335,0.0401158,1.52243,0.00530472,-0.00663457,0.100033
67,14,335,-1.52243,0.0401158,0.00663457,0.00530472,0.100033
67,15,335,-0.0401158,-1.52243,-0.00530472,0.00663457,0.100033
67,16,335,1.52243,-0.0401154,-0.00663454,-0.00530472,0.100033
68,0,340,-1.07592e-11,1.26201e-08,6.55614e-13,1.50884e-12,333054
68,1,340,-0.554403,1.38684,0.0102329,-0.00270038,1.00033
68,2,340,-1.38684,-0.554403,0.00270038,0.0102329,1.00033
68,3,340,0.554403,-1.38684,-0.0102329,0.00270038,1.00033
68,4,340,1.38684,0.554403,-0.00270038,-0.0102329,1.00033
68,5,340,-1.87256,1.76167,-0.00238152,-0.00456331,1000.33
68,6,340,-1.76167,-1.87256,0.00456331,-0.00238152,1000.33
68,7,340,1.87256,-1.76167,0.00238152,0.00456331,1000.33
68,8,340,1.76167,1.87256,-0.00456331,0.00238152,1000.33
68,9,340,1.19779,1.21678,-0.00593125,-8.16751e-05,0.107485
68,10,340,-1.2167,1.19844,0.000191643,-0.00592341,0.107485
68,11,340,-1.19842,-1.21669,0.0059236,0.000191804,0.107485
68,12,340,1.21672,-1.19848,-0.000191366,0.00592308,0.107485
68,13,340,0.0665874,1.48763,0.0052818,-0.00728643,0.100033
68,14,340,-1.48763,0.0665873,0.00728643,0.0052818,0.100033
68,15,340,-0.0665873,-1.48763,-0.0052818,0.00728643,0.100033
68,16,340,1.48764,-0.066587,-0.0072864,-0.00528179,0.100033
69,0,345,-7.58106e-12,1.26278e-08,6.01733e-13,1.58447e-12,333054
69,1,345,-0.502632,1.37176,0.010474,-0.00333321,1.00033
69,2,345,-1.37176,-0.502632,0.00333321,0.010474,1.00033
69,3,345,0.502632,-1.37176,-0.010474,0.00333321,1.00033
69,4,345,1.37176,0.502632,-0.00333321,-0.010474,1.00033
69,5,345,-1.88405,1.73847,-0.00221681,-0.00471677,1000.33
69,6,345,-1.73847,-1.88405,0.00471677,-0.00221681,1000.33
